split_name,family,target,score_method,tolerance_pct,failure_rate,failure_AUROC,failure_AUPRC,AURC_MAPE_pct,full_MAE,full_RMSE,full_MAPE_pct,full_R2,model_family
holdout_G02,withheld_geometry,DelP_Pa,U_plus_V,10.0,0.0,,,1.2949572500020117,2.3930244065018265,4.312805159873561,1.4180217588329105,0.9999548584592701,ExtraTrees
holdout_G02,withheld_geometry,DelP_Pa,D_plus_V,10.0,0.0,,,1.5393872454440742,2.3930244065018265,4.312805159873561,1.4180217588329105,0.9999548584592701,ExtraTrees
holdout_G02,withheld_geometry,DelP_Pa,U_plus_D_plus_V,10.0,0.0,,,1.4577843070164256,2.3930244065018265,4.312805159873561,1.4180217588329105,0.9999548584592701,ExtraTrees
holdout_G02,withheld_geometry,DelP_Pa,U_2D_plus_V,10.0,0.0,,,1.509563272412003,2.3930244065018265,4.312805159873561,1.4180217588329105,0.9999548584592701,ExtraTrees
holdout_G02,withheld_geometry,DelP_Pa,conservative_U_D_V_max,10.0,0.0,,,1.3379753322526258,2.3930244065018265,4.312805159873561,1.4180217588329105,0.9999548584592701,ExtraTrees
holdout_G02,withheld_geometry,DelP_Pa,oracle_error_rank,10.0,0.0,,,0.7219215749152367,2.3930244065018265,4.312805159873561,1.4180217588329105,0.9999548584592701,ExtraTrees
holdout_G02,withheld_geometry,DelP_Pa,random_rejection,10.0,0.0,,,1.39441871705872,2.3930244065018265,4.312805159873561,1.4180217588329105,0.9999548584592701,ExtraTrees
holdout_G03,withheld_geometry,Nuavg,U_only,5.0,0.05859375,0.9515905947441217,0.391304347826087,0.6189465709919788,0.30903357679203014,0.6958875838286228,1.1565928660212366,0.9936619338833196,ExtraTrees
holdout_G03,withheld_geometry,Nuavg,D_only,5.0,0.05859375,0.554433686798832,0.06717248657572596,1.1776318054500639,0.30903357679203014,0.6958875838286228,1.1565928660212366,0.9936619338833196,ExtraTrees
holdout_G03,withheld_geometry,Nuavg,V_only,5.0,0.05859375,0.5,0.05859375,0.9729563426066997,0.30903357679203014,0.6958875838286228,1.1565928660212366,0.9936619338833196,ExtraTrees
holdout_G03,withheld_geometry,Nuavg,U_plus_D,5.0,0.05859375,0.9525895189795605,0.41633337344565374,0.6182620651740008,0.30903357679203014,0.6958875838286228,1.1565928660212366,0.9936619338833196,ExtraTrees
holdout_G03,withheld_geometry,Nuavg,U_plus_V,5.0,0.05859375,0.9515905947441217,0.391304347826087,0.6189465709919788,0.30903357679203014,0.6958875838286228,1.1565928660212366,0.9936619338833196,ExtraTrees
holdout_G03,withheld_geometry,Nuavg,D_plus_V,5.0,0.05859375,0.554433686798832,0.06717248657572596,1.1776318054500639,0.30903357679203014,0.6958875838286228,1.1565928660212366,0.9936619338833196,ExtraTrees
holdout_G03,withheld_geometry,Nuavg,U_plus_D_plus_V,5.0,0.05859375,0.9525895189795605,0.41633337344565374,0.6182620651740008,0.30903357679203014,0.6958875838286228,1.1565928660212366,0.9936619338833196,ExtraTrees
holdout_G03,withheld_geometry,Nuavg,U_2D_plus_V,5.0,0.05859375,0.9501306285538651,0.41164910304011243,0.6222977243347221,0.30903357679203014,0.6958875838286228,1.1565928660212366,0.9936619338833196,ExtraTrees
holdout_G03,withheld_geometry,Nuavg,conservative_U_D_V_max,5.0,0.05859375,0.7551867219917012,0.11278195488721804,0.7811758414905029,0.30903357679203014,0.6958875838286228,1.1565928660212366,0.9936619338833196,ExtraTrees
holdout_G03,withheld_geometry,Nuavg,oracle_error_rank,5.0,0.05859375,0.9999999999999999,1.0,0.2878887769787764,0.30903357679203014,0.6958875838286228,1.1565928660212366,0.9936619338833196,ExtraTrees
holdout_G03,withheld_geometry,Nuavg,random_rejection,5.0,0.05859375,0.42760104502843094,0.058205600889426126,1.2030406091800705,0.30903357679203014,0.6958875838286228,1.1565928660212366,0.9936619338833196,ExtraTrees
holdout_G03,withheld_geometry,DelP_Pa,U_only,10.0,0.0,,,0.3793464703820956,0.7191568324639616,1.1782749852310324,0.3891632346590956,0.999996623242226,ExtraTrees
holdout_G03,withheld_geometry,DelP_Pa,D_only,10.0,0.0,,,0.4425476585823561,0.7191568324639616,1.1782749852310324,0.3891632346590956,0.999996623242226,ExtraTrees
holdout_G03,withheld_geometry,DelP_Pa,V_only,10.0,0.0,,,0.33792760778320224,0.7191568324639616,1.1782749852310324,0.3891632346590956,0.999996623242226,ExtraTrees
holdout_G03,withheld_geometry,DelP_Pa,U_plus_D,10.0,0.0,,,0.44073002858994054,0.7191568324639616,1.1782749852310324,0.3891632346590956,0.999996623242226,ExtraTrees
