split_name,target,score_method,coverage,n,MAE,RMSE,MAPE_pct,Median_APE_pct,P95_APE_pct,Max_APE_pct,Bias,R2,model_family
random80_20,Nuavg,D_only,0.6507592190889371,600,0.05075611294350084,0.16065810346008275,0.24956047588745822,0.07803110203482466,0.9502159898311975,7.218495701023861,8.047586316217862e-05,0.9996497269692606,ExtraTrees
random80_20,Nuavg,D_only,0.7006507592190889,646,0.05579415471532605,0.1825763290285888,0.26356030649582946,0.08260868176587564,1.0683719695066842,7.218495701023861,-0.0034156672876412743,0.9995773508252485,ExtraTrees
random80_20,Nuavg,D_only,0.7505422993492408,692,0.057458202352699876,0.18915041615959324,0.27151669494462016,0.08495043534891314,1.1057711392997827,7.218495701023861,0.000497656479668688,0.9995411636343189,ExtraTrees
random80_20,Nuavg,D_only,0.8004338394793926,738,0.060567689436406696,0.19549426876702622,0.28778156129158144,0.0882227491940775,1.2424326087247122,7.218495701023861,0.004563995968158419,0.9995018900305824,ExtraTrees
random80_20,Nuavg,D_only,0.8503253796095445,784,0.06714201255864012,0.2206003776786573,0.3031734397541847,0.08833729146953903,1.404648137336202,7.218495701023861,0.005155604063808465,0.9993850729129945,ExtraTrees
random80_20,Nuavg,D_only,0.9002169197396963,830,0.0687671901861984,0.22054996846277655,0.3089448983845997,0.09164389494461592,1.411683712342641,7.218495701023861,0.0026679776403075654,0.9993963480941277,ExtraTrees
random80_20,Nuavg,D_only,0.9501084598698482,876,0.07260100202986666,0.23193376417857706,0.32175473903171403,0.09346694946879423,1.4573980510197817,7.218495701023861,0.002279689274547554,0.9993463346237642,ExtraTrees
random80_20,Nuavg,D_only,1.0,922,0.07403527762199563,0.23347585453304576,0.32278422215555486,0.09633206050787407,1.5117535401318076,7.218495701023861,0.0004818165436519565,0.9993900057246003,ExtraTrees
random80_20,Nuavg,V_only,0.0509761388286334,47,0.16138934100709756,0.4084851561770958,0.715778840633271,0.2823689686334931,4.271331217723763,6.783543911197971,0.0707201897528004,0.9972686310503048,ExtraTrees
random80_20,Nuavg,V_only,0.10086767895878525,93,0.09291926304352553,0.29234241634989083,0.44263892331635557,0.12977807166172187,1.3034825225679505,6.783543911197971,0.036463672696384744,0.9982583488120098,ExtraTrees
random80_20,Nuavg,V_only,0.15075921908893708,139,0.11499887258787184,0.30853748609042797,0.49868766908489864,0.1382384328751819,2.367233518913575,6.783543911197971,0.06174085305107276,0.9981766730536406,ExtraTrees
random80_20,Nuavg,V_only,0.20065075921908893,185,0.0939429599528337,0.26957712029013847,0.4152285537203529,0.11758771929801251,2.0054021674660567,6.783543911197971,0.04223610282814823,0.9989182743140181,ExtraTrees
random80_20,Nuavg,V_only,0.25054229934924077,231,0.08034584239546505,0.2424711712735143,0.35813385170859874,0.10801040426745717,1.899964112011335,6.783543911197971,0.037270252906820456,0.9992171810512083,ExtraTrees
random80_20,Nuavg,V_only,0.3004338394793926,277,0.07107644842709746,0.22188546919955407,0.32368240052959046,0.10730358105689991,1.1714459830788633,6.783543911197971,0.03343113744730589,0.999262260199662,ExtraTrees
