split_name,target,score_method,coverage,n,MAE,RMSE,MAPE_pct,Median_APE_pct,P95_APE_pct,Max_APE_pct,Bias,R2
random80_20,Nuavg,D_only,0.20065075921908893,185,0.0632184826990075,0.10953836769836496,0.3338367489639162,0.2295795142209722,1.0077338600983519,1.8408350527735469,-0.0038218006690771853,0.999790908679678
random80_20,Nuavg,D_only,0.25054229934924077,231,0.06024591604785999,0.10279572328307393,0.3195078654956531,0.22720239255547742,0.8440702302230841,1.8408350527735469,-0.005218308935123995,0.9998157370724035
random80_20,Nuavg,D_only,0.3004338394793926,277,0.06102062949721133,0.10256999945881684,0.3249393120928215,0.22786038737615222,0.8504606171805779,1.8408350527735469,-0.0035889017814332547,0.9998243270267831
random80_20,Nuavg,D_only,0.35032537960954446,323,0.06068764641351372,0.10463054832716548,0.3284904033334405,0.22442560833606087,0.9224239699060561,2.491959912559102,-0.0011282927663702194,0.9998146093465627
random80_20,Nuavg,D_only,0.4002169197396963,369,0.07274788728212594,0.16651805737507339,0.36075218251860075,0.2279185105262216,1.0465761959073192,5.652314349697223,0.009567691916695818,0.9995539769074712
random80_20,Nuavg,D_only,0.45010845986984815,415,0.0771765933043698,0.16992035162440697,0.3728689649041533,0.2295795142209722,1.1208530595815216,5.652314349697223,0.012126006087337675,0.9996168567342495
random80_20,Nuavg,D_only,0.5,461,0.0792377647052359,0.16852978779920588,0.39035903557630697,0.23873616217841334,1.1375118198154028,5.652314349697223,0.011302936496031288,0.9996068113404987
random80_20,Nuavg,D_only,0.5509761388286334,508,0.07577753811633492,0.1616182895414218,0.378666037932194,0.23786952542356876,1.1056893924469395,5.652314349697223,0.012079221551249394,0.99962978692798
random80_20,Nuavg,D_only,0.6008676789587852,554,0.07357956115226882,0.15690240095262004,0.3769961790907868,0.23190209514103782,1.1515073363008392,5.652314349697223,0.011592223980624813,0.9996362552729319
random80_20,Nuavg,D_only,0.6507592190889371,600,0.07987690116119384,0.17148614204899862,0.40911138791940954,0.24511952821427463,1.276709443048267,5.652314349697223,0.004267511863708539,0.9996009204365585
random80_20,Nuavg,D_only,0.7006507592190889,646,0.08380858795827385,0.17803683099662992,0.42819714681207827,0.24981197417647358,1.306236885958333,5.652314349697223,0.002673041569854509,0.9995981066735399
random80_20,Nuavg,D_only,0.7505422993492408,692,0.0832667600091482,0.1766774384463015,0.42801156613729957,0.24997817634878608,1.3160851207010444,5.652314349697223,0.002727736851245748,0.9995996817247015
random80_20,Nuavg,D_only,0.8004338394793926,738,0.08326942954955062,0.1760731368796139,0.43213408157471506,0.2510192460758405,1.3647536894232388,5.652314349697223,0.003568310976933056,0.9995959423092449
random80_20,Nuavg,D_only,0.8503253796095445,784,0.0932565900063028,0.22305453841679734,0.46811173988039406,0.2549984953219342,1.514729862858122,6.325682605790914,0.00043335463076225,0.9993713147825534
random80_20,Nuavg,D_only,0.9002169197396963,830,0.09654124528815948,0.23340662763950618,0.48174813975316677,0.2635028701872968,1.5722410749811335,6.325682605790914,-0.0022623332287891587,0.9993239186690132
random80_20,Nuavg,D_only,0.9501084598698482,876,0.10239104739846704,0.25801673485282,0.5054438951687273,0.2735799603454781,1.8151251131839452,6.325682605790914,-0.0034088959976962523,0.9991910470208231
random80_20,Nuavg,D_only,1.0,922,0.10686868134041409,0.27484952615171765,0.5153089631954141,0.28310326081071735,1.8188460766990822,6.325682605790914,-0.007512487907161413,0.9991546592648101
random80_20,Nuavg,V_only,0.0509761388286334,47,0.1541953076626392,0.25681176066743416,0.8026494952249473,0.6357657160662231,1.8650554598600342,3.7698656488971896,-0.00667037441172458,0.9989204130510535
random80_20,Nuavg,V_only,0.10086767895878525,93,0.12040499966529115,0.22568228114323055,0.6856012653669056,0.4469405951391377,1.9490264571483398,5.677383623554283,-0.013098393889396206,0.9989620595398494
random80_20,Nuavg,V_only,0.15075921908893708,139,0.10941261943570148,0.19528233006316384,0.6030533038877645,0.44310531669944775,1.7855420052129636,5.677383623554283,-0.0011620376696689575,0.9992695767752393
random80_20,Nuavg,V_only,0.20065075921908893,185,0.097578850460568,0.17602716753377498,0.5318756951128633,0.36877200328246906,1.5469615202108535,5.677383623554283,-0.0025119714520429005,0.9995387775011764
random80_20,Nuavg,V_only,0.25054229934924077,231,0.08734072333001466,0.16077232322774201,0.4903196660136963,0.3338835750609078,1.3330387648456097,5.677383623554283,6.113427892904216e-05,0.9996558373920801
random80_20,Nuavg,V_only,0.3004338394793926,277,0.07982756589483264,0.14865999744356292,0.44923674839729105,0.3051653822667687,1.269684122323381,5.677383623554283,-0.0007014968211040283,0.9996688431586512
random80_20,Nuavg,V_only,0.35032537960954446,323,0.07678380987681101,0.14067597536718138,0.4304213918387966,0.3002193195917999,1.147744353238212,5.677383623554283,-0.004706109704174181,0.9996883477066576
random80_20,Nuavg,V_only,0.4002169197396963,369,0.07330744341511711,0.13618713578102334,0.40944689665429784,0.2874242823298494,1.063162630384022,5.677383623554283,-0.0005667388874664097,0.9997537631263946
random80_20,Nuavg,V_only,0.45010845986984815,415,0.06875447115610876,0.12935236542896786,0.39015115307588993,0.25467236978477836,1.00403112901804,5.677383623554283,-0.0004545866375658901,0.9997591895517647
random80_20,Nuavg,V_only,0.5,461,0.06754383702805652,0.12541744592541304,0.37375324736150883,0.2470227362670839,0.9743384374557137,5.677383623554283,0.00027080563030117306,0.9997953079709976
random80_20,Nuavg,V_only,0.5509761388286334,508,0.0666411186939149,0.12200531667788925,0.3696163787753977,0.24752684076450482,0.9668263888343241,5.677383623554283,0.00036962783092588726,0.9998176865614942
random80_20,Nuavg,V_only,0.6008676789587852,554,0.06422453277532801,0.11790987641206119,0.36644659647956884,0.24728354000114114,0.9725519987845647,5.677383623554283,0.0004663381500795087,0.9998224668334618
random80_20,Nuavg,V_only,0.6507592190889371,600,0.06778112245941162,0.12008441828197114,0.3869373742374388,0.25261962574429286,1.0494975605958328,5.677383623554283,0.0024364723993937445,0.9998048749080015
random80_20,Nuavg,V_only,0.7006507592190889,646,0.08349324034463508,0.19256680887039557,0.4250259902781372,0.2567400210239361,1.272811679211186,6.325682605790914,0.01074369894919382,0.9995338067496468
random80_20,Nuavg,V_only,0.7505422993492408,692,0.08010515112904452,0.18650767643865165,0.41258998167639666,0.24981197417647358,1.2592983782838751,6.325682605790914,0.009921477627616401,0.9995461373740323
random80_20,Nuavg,V_only,0.8004338394793926,738,0.07841081316154501,0.18165192783516712,0.4053140951325716,0.24752684076450482,1.2156663059694135,6.325682605790914,0.009145895983274728,0.9995555970658272
random80_20,Nuavg,V_only,0.8503253796095445,784,0.08346933861557318,0.19015879847913744,0.42476611241764584,0.25263650601345233,1.2892214749315425,6.325682605790914,0.008157885072669234,0.9995392792368449
random80_20,Nuavg,V_only,0.9002169197396963,830,0.08352075462249388,0.18779311339570856,0.43712967372826755,0.2549984953219342,1.3426874995415228,6.325682605790914,0.009168870838578959,0.9995383885265712
random80_20,Nuavg,V_only,0.9501084598698482,876,0.08716494255065917,0.19042056814615155,0.47033989454290187,0.2635028701872968,1.5907448836916396,6.325682605790914,0.013371098357248548,0.9995086252310333
random80_20,Nuavg,V_only,1.0,922,0.10686868134041409,0.27484952615171765,0.5153089631954141,0.28310326081071735,1.8188460766990822,6.325682605790914,-0.0075124879071614145,0.9991546592648101
random80_20,Nuavg,U_plus_D,0.0509761388286334,47,0.03951111823548599,0.0642061420644914,0.21656700023666162,0.14639366545211466,0.6001157338958465,1.2054908579213799,-0.001930518714417529,0.9998737093551099
random80_20,Nuavg,U_plus_D,0.10086767895878525,93,0.045656395532751255,0.06784199252051548,0.2425892399548189,0.1804936767545629,0.6311725651409918,1.2054908579213799,-0.0001605278425317647,0.9998997985259429
random80_20,Nuavg,U_plus_D,0.15075921908893708,139,0.05192645349296716,0.08298372615100387,0.27264693947049895,0.18418172140905856,0.766159874242839,1.8125130443223507,-0.0063323038663794014,0.9998672818268356
random80_20,Nuavg,U_plus_D,0.20065075921908893,185,0.0534819121242213,0.08359423897941262,0.29090923997787416,0.21224424369484762,0.8066936568570476,1.8125130443223507,-0.00736347863274645,0.9998690249468815
